"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genenames","diffexpressed","delabel"
"STM1006",1.11205575497714,0.510186681364613,1.05667143687068,0.482824332675751,0.629220472104735,0.998802608278029,NA,"NO",NA
"STM1007",0.563204870976051,0.131501675197856,1.39876935038345,0.0940124082371452,0.925099300045523,0.998802608278029,NA,"NO",NA
"STM1008",6.52213091103507,0.260401757461424,0.487350805314758,0.534320974997144,0.593119482830034,0.998802608278029,NA,"NO",NA
"STM1009",20.0205360839791,-0.213527507360023,0.352593175391494,-0.605591719473689,0.544785902309297,0.998802608278029,NA,"NO",NA
"STM1010",12.1129051578554,-0.221863986483917,0.438153885639034,-0.506360878576564,0.612603332867333,0.998802608278029,NA,"NO",NA
"STM1011",4.35803109758651,0.00750655497428541,0.64943670971181,0.0115585627699064,0.990777806569359,0.998802608278029,NA,"NO",NA
"STM1012",59.3595631928901,0.180656222369146,0.306794096381973,0.58885169075816,0.555960767016419,0.998802608278029,NA,"NO",NA
"STM1013",16.417162934749,0.00445171670241346,0.332432451658259,0.0133913421514871,0.989315574186052,0.998802608278029,NA,"NO",NA
"STM1014",5.91596667399681,-0.264475501261941,0.542292814870627,-0.487698700793289,0.625763272149948,0.998802608278029,NA,"NO",NA
"STM1015",2.45929963883566,-0.0320340544248721,0.898802905947989,-0.0356407997936822,0.971568775443218,0.998802608278029,NA,"NO",NA
"STM1016",0.478677329241578,0.093010239798339,1.66477365243993,0.0558696010487799,0.955445687839641,0.998802608278029,NA,"NO",NA
"STM1017",1.32849263852642,-1.0741691292144,1.12137319869956,-0.95790512066821,0.338110604102901,0.998802608278029,NA,"NO",NA
"STM1018",44.7347121846639,0.0443076440605396,0.43060758623993,0.102895642056459,0.918045796478403,0.998802608278029,NA,"NO",NA
"STM1019",51.9742663234836,-0.23780816629571,0.391308568840875,-0.607725424976356,0.543369597324668,0.998802608278029,NA,"NO",NA
"STM1020",53.978101554162,0.022582805711009,0.363191956696496,0.0621787054879094,0.950420520230161,0.998802608278029,NA,"NO",NA
"STM1021",2.10631316833426,-0.459367346248863,0.74895083697106,-0.613347797442429,0.539646395267121,0.998802608278029,NA,"NO",NA
"STM1022",5.4082453116668,0.378244188791746,0.594713756231019,0.636010492154844,0.524769583415911,0.998802608278029,NA,"NO",NA
"STM1023",17.5810552982387,0.211640605746043,0.39726073939281,0.532749866169819,0.594206742189446,0.998802608278029,NA,"NO",NA
"STM1024",6.84081849886976,-0.580677501173423,0.460662343419168,-1.26052738946159,0.207479173748242,0.998802608278029,NA,"NO",NA
"STM1025",31.0039657059363,-0.229843074851841,0.251761712681304,-0.912938954871154,0.361274648262587,0.998802608278029,NA,"NO",NA
"STM1026",15.2573670566756,-0.186162755071878,0.442553556181866,-0.420655878755102,0.674006383664359,0.998802608278029,NA,"NO",NA
"STM1027",2.5268069912865,0.181538050679903,0.956846315626247,0.189725400741172,0.849524315399751,0.998802608278029,NA,"NO",NA
"STM1028",6.201703495208,0.0526027199097444,0.50089849398304,0.105016726026582,0.916362536658205,0.998802608278029,NA,"NO",NA
"STM1029",3.02615420128943,-0.220474153088422,0.758374474296489,-0.290719374874723,0.77126595230891,0.998802608278029,NA,"NO",NA
"STM1030",3.3134634141028,0.681790480577113,0.611563064388251,1.11483266449244,0.264922136032457,0.998802608278029,NA,"NO",NA
"STM1031",14.924768225603,0.0571760659151143,0.363022685223656,0.157499980696491,0.874850823105967,0.998802608278029,NA,"NO",NA
"STM1032",9.48643032704519,-0.393128687620371,0.397291267978174,-0.989522597919186,0.32240751908827,0.998802608278029,NA,"NO",NA
"STM1033",17.1270482550588,0.25432200153942,0.312147275263292,0.814750028892302,0.415215410033736,0.998802608278029,NA,"NO",NA
"STM1034",1.86954702281195,0.186989373962561,0.863324706658285,0.216592172702147,0.828526186227491,0.998802608278029,NA,"NO",NA
"STM1035",0.688767742627673,-0.537782179862935,1.3373325446521,-0.40213048131782,0.687588001092118,0.998802608278029,NA,"NO",NA
"STM1036",2.52803130802665,0.796890255636377,0.728067789749532,1.09452755204364,0.273723670347464,0.998802608278029,NA,"NO",NA
"STM1037",1.47589243067549,0.156032006900184,0.888350316538577,0.175642428437642,0.860574867412768,0.998802608278029,NA,"NO",NA
"STM1038",8.72240293082149,0.132257087789999,0.401201624789206,0.329652423166253,0.741662606701703,0.998802608278029,NA,"NO",NA
"STM1039",1.50255936654286,0.268784816737655,1.0240367173126,0.262475761067466,0.792954670316222,0.998802608278029,NA,"NO",NA
"STM1040",1.79172451014768,-0.20963020410868,0.815997694090186,-0.256900485904451,0.797255595469692,0.998802608278029,NA,"NO",NA
"STM1041",23.9355273095015,-0.149147266789111,0.342942807483253,-0.434904198410386,0.663631967030121,0.998802608278029,NA,"NO",NA
"STM1042",3.31248265861428,0.187851822859558,0.62088463654499,0.302555115399358,0.762228924770147,0.998802608278029,NA,"NO",NA
"STM1043",21.2606942412133,-0.432857044342464,0.356786548689987,-1.21321009979716,0.225049503669194,0.998802608278029,NA,"NO",NA
"STM1044",120.747816354172,0.0226631371426302,0.442867983723093,0.0511735731088671,0.959187209849754,0.998802608278029,"sodC","NO",NA
"STM1045",9.82947063019252,0.303868431241254,0.39635540495569,0.7666564589304,0.443285797762054,0.998802608278029,NA,"NO",NA
"STM1046",4.70110246781991,0.58552450129239,0.581871981183164,1.00627718850081,0.314282250496971,0.998802608278029,NA,"NO",NA
"STM1047",2.77809749979233,-0.977598564718606,0.720398533617871,-1.35702464552373,0.174773379731349,0.998802608278029,NA,"NO",NA
"STM1048",31.7521410792104,0.00680795610133191,0.281888953635443,0.024151198596226,0.980732004640713,0.998802608278029,NA,"NO",NA
"STM1049",32.7769770018366,0.184233595486736,0.275694374307298,0.668253010057374,0.503972102789396,0.998802608278029,NA,"NO",NA
"STM1050",4.09843094880237,0.117628781872776,0.636331225088742,0.184854643674561,0.853343046892379,0.998802608278029,NA,"NO",NA
"STM1051",9.86939258952244,0.527063616570446,0.550464063036745,0.957489601887532,0.338320192237755,0.998802608278029,"sseI","NO",NA
"STM1053",7.80944988247349,-0.411040301521207,0.528816209861107,-0.777283853740351,0.436991318963103,0.998802608278029,NA,"NO",NA
"STM1054",0.579525111900372,-0.185870764193975,1.38529145789205,-0.134174482297616,0.893264603611142,0.998802608278029,NA,"NO",NA
"STM1055",12.4129025107476,0.725164623081243,0.626349104516206,1.15776428488928,0.246960241963201,0.998802608278029,NA,"NO",NA
"STM1056",2.03162790359594,-0.246767405325184,0.813877568939202,-0.303199663859538,0.761737705166883,0.998802608278029,NA,"NO",NA
"STM1057",300.004275848189,0.206254237099478,0.134567984610978,1.53271402329267,0.125346332423941,0.998802608278029,"pepN","NO",NA
"STM1058",17.0527976047456,-0.0578546405431251,0.42018604614376,-0.137688152841066,0.890486882879121,0.998802608278029,"pyrD","NO",NA
"STM1059",38.498466992441,-0.147793215371086,0.236012182032589,-0.626210113809625,0.531177134320069,0.998802608278029,"ycbW","NO",NA
"STM1060",27.3219925578071,-0.356379672990995,0.349805055000783,-1.01879509142656,0.308300256549683,0.998802608278029,NA,"NO",NA
"STM1061",63.0675607958715,-0.264224511181881,0.272522290136531,-0.969551925640678,0.332269885704504,0.998802608278029,"ycbY","NO",NA
"STM1062",59.6854075779248,-0.248960747991621,0.269474571631978,-0.923874733277718,0.355551539554403,0.998802608278029,"uup","NO",NA
"STM1063",33.7402568121211,0.0837841638875724,0.28802957946049,0.290887359709753,0.771137468993503,0.998802608278029,"pqiA","NO",NA
"STM1064",71.2193486953945,-0.0805997250247109,0.203122781542868,-0.39680298001286,0.691512753031017,0.998802608278029,"pqiB","NO",NA
"STM1065",30.6690756733215,-0.283437213294005,0.24767349609823,-1.14439864482549,0.252458349981691,0.998802608278029,"ymbA","NO",NA
"STM1066",2230.23307936997,-0.0159397023648024,0.505627815966438,-0.0315245757085888,0.974851193301194,0.998802608278029,"rmf","NO",NA
"STM1067",64.0436038662728,0.111279290159028,0.267172489093373,0.416507292860297,0.677038831960665,0.998802608278029,"fabA","NO",NA
"STM1068",92.2927264104338,0.0931418156423598,0.356896667969211,0.260976982980393,0.794110257247812,0.998802608278029,"lonH","NO",NA
"STM1069",76.0649000236616,0.0572886673581124,0.260130374188788,0.220230596049255,0.825691569323782,0.998802608278029,"ycbG","NO",NA
"STM1070",4837.26363419431,-0.0310505362311243,0.190161713121226,-0.163284899580863,0.870294122728148,0.998802608278029,"ompA","NO",NA
"STM1071",64.631514005986,-0.326820277679621,0.309076340514738,-1.0574095614544,0.290324709686938,0.998802608278029,"sulA","NO",NA
"STM1072",17.4819176840421,0.14812168829006,0.320682953535014,0.461894486929401,0.644156987730262,0.998802608278029,"yccR","NO",NA
"STM1073",61.9995234072465,0.0525872932449574,0.207527565227833,0.253399075863607,0.799959841713736,0.998802608278029,"yccS","NO",NA
"STM1074",9.57920557115204,0.0332888201387654,0.419177651496948,0.0794145871562711,0.936702866413004,0.998802608278029,"yccF","NO",NA
"STM1075",111.492821045419,0.044112960660448,0.182619997215611,0.24155602526029,0.809124199814852,0.998802608278029,"helD","NO",NA
"STM1076",112.630408173294,-0.012554136709172,0.228747402478247,-0.0548820951545704,0.956232396374449,0.998802608278029,"mgsA","NO",NA
"STM1077",21.5789523306998,0.161403733398296,0.476849742706011,0.338479229290065,0.735002076994724,0.998802608278029,"yccT","NO",NA
"STM1078",96.4993891771535,-0.179025258245983,0.305448216901004,-0.586106738688231,0.55780378814313,0.998802608278029,NA,"NO",NA
"STM1079",403.122017402789,-0.818887533949473,0.431482715907418,-1.89784550750158,0.0577164364626207,0.899330675473309,"yccV","NO",NA
"STM1080",60.811044797271,-0.410510257460094,0.308009572656745,-1.33278408823215,0.182602668888166,0.998802608278029,"yccW","NO",NA
"STM1081",18.5162104482481,-0.148321459711367,0.328452692998052,-0.451576323998193,0.651574229471547,0.998802608278029,NA,"NO",NA
"STM1082",33.4019886563199,-0.0316801729536855,0.319745878708158,-0.0990792221675544,0.921075369211071,0.998802608278029,NA,"NO",NA
"STM1083",9.14957696385452,-0.223118501315742,0.399308013350252,-0.558762894447686,0.576323549117817,0.998802608278029,"yccX","NO",NA
"STM1084",35.3203701011774,0.112926593888402,0.343189884618468,0.32904989030765,0.74211797873599,0.998802608278029,"yccK","NO",NA
"STM1085",295.515304572447,-0.423554883774229,0.358818678117507,-1.18041481562875,0.237835272226892,0.998802608278029,"yccA","NO",NA
"serT",7.94201052812096,0.500475681315173,0.490547326711549,1.02023934096263,0.307614963821658,0.998802608278029,NA,"NO",NA
"STM1087",56.2427337946624,0.0909039990943632,0.347045831547076,0.2619365825232,0.793370335198775,0.998802608278029,"pipA","NO",NA
"STM1088",9.32134524938978,-0.477892410285604,0.73752146993036,-0.647970845283634,0.517003807253882,0.998802608278029,"pipB","NO",NA
"STM1089",2.32676047461733,0.882736732402913,0.840801291635263,1.04987556653974,0.293775326549638,0.998802608278029,NA,"NO",NA
"STM1090",36.4801780650754,0.652888522944683,0.461808717832679,1.41376396272631,0.157431217892662,0.998802608278029,"pipC","NO",NA
"STM1091",90.9829692253531,0.578466837516929,0.384865124313413,1.50303782019453,0.13282929153934,0.998802608278029,"sopB","NO",NA
"STM1092",28.1661950271785,0.46536582644182,0.477915790854118,0.973740218146237,0.330185542707413,0.998802608278029,"orfX","NO",NA
"STM1093",8.92661457948655,0.400862705128772,0.739634072994268,0.541974362411342,0.587836167490038,0.998802608278029,NA,"NO",NA
"STM1094",81.7987010077786,0.381848462704794,0.338007670156209,1.12970354349747,0.258601163607684,0.998802608278029,"pipD","NO",NA
"STM1095",27.7557882415428,-0.0357164482588507,0.306697481257497,-0.116454977433818,0.907291966051006,0.998802608278029,"copS","NO",NA
"STM1096",19.8755516373018,-0.0321216463731713,0.34130230815053,-0.0941149403507818,0.925017852376772,0.998802608278029,"copR","NO",NA
"STM1097",77.5021274529444,0.304272959578145,0.518351292145332,0.58700144899578,0.557202733554463,0.998802608278029,NA,"NO",NA
"STM1098",10.6365443797959,0.253343404691768,0.46602248011024,0.543629149889589,0.586696696304689,0.998802608278029,"hpaC","NO",NA
"STM1099",9.51146613058404,0.0651646783478693,0.412496130527664,0.157976459717357,0.874475348192873,0.998802608278029,"hpaB","NO",NA
"STM1100",11.7884254268245,-0.127971699160006,0.394970710938243,-0.324003009883981,0.745935755493099,0.998802608278029,"hpaR","NO",NA
"STM1101",6.3875525394052,-0.144240429350249,0.454714215752199,-0.317211172102116,0.751083373241331,0.998802608278029,"hpaG","NO",NA
"STM1102",10.8291172755299,-0.132283670855952,0.392087074991324,-0.337383401018458,0.735827895964759,0.998802608278029,"hpaE","NO",NA
"STM1103",7.25963250406366,-0.269813241589393,0.536185466639778,-0.503208793181744,0.614817483210117,0.998802608278029,"hpaD","NO",NA
"STM1104",2.97563735245931,-0.179037753473276,0.730048345862767,-0.245240954914691,0.806269866963974,0.998802608278029,"hpaF","NO",NA
"STM1105",3.21680835318792,-0.316353689751401,0.643390741883666,-0.491697609488764,0.622933128423702,0.998802608278029,"hpaH","NO",NA
"STM1106",5.24731303771734,-0.122852731300901,0.523840604800127,-0.23452311671749,0.81457888898959,0.998802608278029,"hpaI","NO",NA
"STM1107",10.3151614730438,-0.0748819955273027,0.395281356990493,-0.189439735021714,0.849748184203606,0.998802608278029,"hpaX","NO",NA
"STM1108",5.15640072418471,0.865962177424516,0.581577036648013,1.4889896313919,0.136490099108777,0.998802608278029,"hpaA","NO",NA
"STM1109",10.2320627739866,-0.0325476646848794,0.483977316128399,-0.0672503929424754,0.946382368126879,0.998802608278029,NA,"NO",NA
"STM1110",6.37889176897804,-0.339575474185219,0.518657468792799,-0.654720108389837,0.512647976202965,0.998802608278029,NA,"NO",NA
"STM1111",79.7787445128019,0.0961596858591696,0.180306393352545,0.533312679995505,0.593817151622354,0.998802608278029,"yccD","NO",NA
"STM1112",243.858110564226,0.176701088407708,0.211026602015971,0.837340348181956,0.402401285641802,0.998802608278029,"cbpA","NO",NA
"STM1113",11.319332380935,-0.79773578378233,0.457894563719402,-1.74218225545736,0.0814765579367007,0.998802608278029,"scsA","NO",NA
"STM1114",11.0831305868591,-0.117223456448335,0.409262510120615,-0.286426079959749,0.774551802134809,0.998802608278029,"scsB","NO",NA
"STM1115",2.8153264263454,0.389129847056326,0.670541169109795,0.580322081600048,0.561697439175173,0.998802608278029,"scsC","NO",NA
"STM1116",5.21412413970212,0.251151761855219,0.492460480806701,0.509993738875871,0.610055848243908,0.998802608278029,"scsD","NO",NA
"STM1117",328.184965163748,0.0420420660411353,0.207563950007731,0.202549942027839,0.839486819323529,0.998802608278029,"agp","NO",NA
"STM1118",241.124012399579,-0.31876576330748,0.559124224390455,-0.570116173476461,0.568598906200775,0.998802608278029,"yccJ","NO",NA
"STM1119",748.135426719214,-0.451670760786495,0.489177282227632,-0.923327344086098,0.35583664219494,0.998802608278029,"wraB","NO",NA
"STM1121",183.677094888162,-1.09928982621157,0.757374553090283,-1.45144806057477,0.146655135186444,0.998802608278029,"ymdF","NO",NA
"STM1122",18.3895208853802,-0.133502983483922,0.437276102584464,-0.305305921578768,0.7601331663421,0.998802608278029,"ycdC","NO",NA
"STM1123",33.427151302494,-0.285959146416341,0.353521602087867,-0.808887334543324,0.418579954761239,0.998802608278029,NA,"NO",NA
"STM1124",186.410600561087,-0.326380424682823,0.503791803822066,-0.647847825642867,0.517083379026703,0.998802608278029,"putA","NO",NA
"STM1125",69.3862176940713,-0.569509926266984,0.586515764317289,-0.971005318041024,0.33154563035022,0.998802608278029,"putP","NO",NA
"STM1126",81.280107643801,-0.484387448006419,0.581809949498156,-0.832552706299077,0.405097041135269,0.998802608278029,"phoH","NO",NA
"STM1127",45.263575000684,-0.11874423546457,0.284496150798793,-0.417384330618063,0.676397314270013,0.998802608278029,NA,"NO",NA
"STM1128",175.409745407994,0.461530976050292,0.427168210512094,1.08044317131418,0.279944880116837,0.998802608278029,NA,"NO",NA
"STM1129",77.0597656425894,3.16947201415721,0.524540525428155,6.04237777733214,1.51859380231461e-09,1.35823029679019e-06,NA,"UP",NA
"STM1130",99.3598075104063,3.68767869291592,0.56380570091078,6.54069067935779,6.12353672860242e-11,9.12815208343668e-08,NA,"UP",NA
"STM1131",82.8112068823712,3.49387680381545,0.5556636921254,6.28775436172815,3.22091007712074e-10,3.60097746622098e-07,NA,"UP",NA
"STM1132",49.1183665527141,3.28115030025332,0.456461943232577,7.1882231342592,6.56399282583076e-13,1.46770879585576e-09,NA,"UP",NA
"STM1133",126.350613624382,2.57791629584034,0.466536172544427,5.52565148760217,3.2826519053427e-08,2.44666988678209e-05,NA,"UP",NA
"serX",8.21159106606616,1.58865450110198,0.472928320912566,3.35918664806646,0.000781722495372107,0.0873965749826016,NA,"UP",NA
"STM1135",23.0576411447295,0.0423317906399425,0.431150674655627,0.0981832874870351,0.921786752992487,0.998802608278029,"ycdW","NO",NA
"STM1136",73.4393294674365,-0.0400986674251895,0.251213521775259,-0.159619860992445,0.873180532772848,0.998802608278029,"ycdX","NO",NA
"STM1137",39.3365039648614,0.0673297851742138,0.312843569309337,0.215218696433037,0.829596814816992,0.998802608278029,"ycdY","NO",NA
"STM1138",172.365324680763,0.39255538890227,0.417331188584377,0.940632762755766,0.346893086240609,0.998802608278029,"ycdZ","NO",NA
"STM1139",26.2224573818403,-0.225939625401062,0.345626650193519,-0.653710080731784,0.513298607372459,0.998802608278029,"csgG","NO",NA
"STM1140",0.443250939817764,0.573949669416775,1.51604684065257,0.378583071463492,0.704997495057651,0.998802608278029,"csgF","NO",NA
"STM1141",0.589854989755546,0.258994426129723,1.48474379252243,0.174437116648736,0.861521946578592,0.998802608278029,"csgE","NO",NA
"STM1142",0.760729802678696,-0.742168733332078,1.38253311488688,-0.536818051835815,0.591393301071323,0.998802608278029,"csgD","NO",NA
"STM1143",1.02549626092306,-1.03281404214416,1.3786602371264,-0.749143272817458,0.453770855745683,0.998802608278029,"csgB","NO",NA
"STM1144",15.8610889693387,-0.184511368291726,0.372758196719986,-0.494989432600809,0.620607579890287,0.998802608278029,"csgA","NO",NA
"STM1145",3.18728399825971,0.0162865841558017,0.678642014326572,0.023998785533435,0.980853577433042,0.998802608278029,"csgC","NO",NA
"STM1146",11.0942880374036,1.18464603563797,0.443975898105661,2.66826654485654,0.00762437444595436,0.348862219344993,"ymdA","UP","ymdA"
